School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Illinois,35,20,15,0.571,10.54,9.25,8.0,10.0,14.0,5.0,3.0,7.0,71.65714285714286,69.05714285714286,1405.0,25.65714285714286,57.68571428571428,0.445,7.714285714285714,20.885714285714286,0.369,12.628571428571428,18.37142857142857,0.687,25.0,9.771428571428572,34.77142857142857,13.485714285714286,5.628571428571429,2.3714285714285714,12.371428571428572,641.0,68.9,103.7,0.318,0.362,0.539,51.2,52.6,8.1,6.5,0.512,15.7,28.7,0.219,,,,2017
Illinois State,35,28,7,0.8,10.3,2.71,17.0,1.0,16.0,1.0,9.0,4.0,69.08571428571429,61.31428571428572,1405.0,24.714285714285715,56.34285714285714,0.439,8.4,22.771428571428572,0.369,11.257142857142858,16.942857142857143,0.664,26.4,10.542857142857143,36.94285714285714,13.8,7.142857142857143,4.857142857142857,12.2,620.0,65.8,104.6,0.301,0.404,0.536,51.7,55.8,10.8,14.4,0.513,15.9,30.6,0.2,,,,2017
Illinois-Chicago,36,17,19,0.472,-5.95,-3.63,7.0,11.0,10.0,8.0,5.0,9.0,76.36111111111111,76.5,1455.0,26.083333333333332,58.69444444444444,0.444,7.555555555555555,20.72222222222222,0.365,16.63888888888889,23.416666666666668,0.711,27.97222222222222,11.722222222222221,39.69444444444444,14.555555555555555,5.472222222222222,5.083333333333333,16.36111111111111,678.0,74.0,102.2,0.399,0.353,0.547,52.1,55.8,7.3,11.1,0.509,19.0,32.2,0.283,,,,2017
Incarnate Word,29,12,17,0.414,-12.14,-5.62,7.0,11.0,10.0,5.0,2.0,12.0,76.27586206896552,80.0,1165.0,25.379310344827587,55.758620689655174,0.455,8.03448275862069,20.724137931034484,0.388,17.482758620689655,25.20689655172414,0.694,24.862068965517242,7.896551724137931,32.758620689655174,12.482758620689655,5.793103448275862,4.689655172413793,13.482758620689655,583.0,73.3,103.6,0.452,0.372,0.563,45.7,49.2,7.9,10.4,0.527,16.6,22.6,0.314,,,,2017
Indiana,34,18,16,0.529,14.63,8.16,7.0,11.0,14.0,4.0,2.0,8.0,79.73529411764706,73.26470588235294,1390.0,28.205882352941178,58.94117647058823,0.479,8.676470588235293,22.823529411764707,0.38,14.647058823529411,20.08823529411765,0.729,26.91176470588235,12.147058823529411,39.05882352941177,14.352941176470589,6.147058823529412,4.617647058823529,15.205882352941176,682.0,69.5,112.3,0.341,0.387,0.582,55.1,50.9,8.7,11.8,0.552,18.2,36.3,0.249,,,,2017
Indiana State,31,11,20,0.355,-1.02,3.18,5.0,13.0,8.0,6.0,3.0,10.0,70.0,72.74193548387096,1275.0,24.580645161290324,59.096774193548384,0.416,8.193548387096774,23.451612903225808,0.349,12.64516129032258,18.580645161290324,0.681,27.35483870967742,8.483870967741936,35.83870967741935,13.451612903225806,6.580645161290323,4.064516129032258,12.774193548387096,660.0,70.1,97.1,0.314,0.397,0.515,46.7,54.7,9.1,10.1,0.485,15.8,22.2,0.214,,,,2017
Iona,35,22,13,0.629,1.08,-2.47,12.0,8.0,8.0,4.0,7.0,7.0,80.37142857142857,76.82857142857142,1415.0,27.97142857142857,61.57142857142857,0.454,9.771428571428572,24.62857142857143,0.397,14.657142857142857,19.085714285714285,0.768,26.085714285714285,9.628571428571428,35.714285714285715,15.457142857142857,6.828571428571428,3.085714285714286,12.028571428571428,669.0,72.3,109.9,0.31,0.4,0.569,48.2,55.3,9.3,7.7,0.534,14.6,26.9,0.238,14.0,R64,MIDWEST,2017
Iowa,34,19,15,0.559,10.01,7.54,10.0,8.0,15.0,5.0,3.0,7.0,80.52941176470588,78.05882352941177,1395.0,28.352941176470587,62.38235294117647,0.455,8.823529411764707,23.264705882352942,0.379,15.0,21.794117647058822,0.688,26.41176470588235,12.0,38.411764705882355,17.705882352941178,7.411764705882353,3.823529411764706,13.882352941176471,608.0,72.8,107.8,0.349,0.373,0.554,50.1,62.4,9.9,9.4,0.525,16.0,31.8,0.24,,,,2017
Iowa State,35,24,11,0.686,20.51,11.94,12.0,6.0,12.0,3.0,5.0,6.0,80.82857142857142,72.25714285714285,1425.0,29.457142857142856,62.457142857142856,0.472,9.82857142857143,24.571428571428573,0.4,12.085714285714285,17.257142857142856,0.7,25.742857142857144,9.085714285714285,34.82857142857143,15.8,7.771428571428571,3.5428571428571427,10.142857142857142,557.0,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.55,12.6,25.6,0.194,5.0,R32,MIDWEST,2017
IUPUI,32,14,18,0.438,-4.29,-1.62,7.0,9.0,8.0,4.0,5.0,13.0,78.125,78.65625,1290.0,27.59375,61.15625,0.451,9.0,23.21875,0.388,13.9375,20.40625,0.683,23.625,10.875,34.5,14.21875,6.78125,2.71875,12.53125,655.0,72.0,107.7,0.334,0.38,0.551,49.4,51.5,9.3,7.3,0.525,15.0,29.5,0.228,,,,2017
Jackson State,32,14,18,0.438,-15.42,-11.55,10.0,8.0,10.0,4.0,4.0,13.0,64.59375,66.9375,1290.0,22.375,58.125,0.385,6.8125,22.8125,0.299,13.03125,19.34375,0.674,23.03125,13.28125,36.3125,10.9375,6.15625,2.59375,12.1875,648.0,65.9,97.2,0.333,0.392,0.48,51.5,48.9,9.3,8.0,0.444,15.3,34.3,0.224,,,,2017
Jacksonville,33,17,16,0.515,-10.21,-8.45,5.0,9.0,7.0,7.0,8.0,9.0,77.48484848484848,75.06060606060606,1325.0,26.606060606060606,57.121212121212125,0.466,9.909090909090908,24.606060606060606,0.403,14.363636363636363,19.515151515151516,0.736,23.606060606060606,9.151515151515152,32.75757575757576,13.484848484848484,8.030303030303031,1.9090909090909092,12.848484848484848,620.0,70.4,109.6,0.342,0.431,0.584,49.5,50.7,11.4,5.7,0.553,16.2,27.3,0.251,,,,2017
Jacksonville State,35,20,15,0.571,-2.85,-3.24,9.0,7.0,5.0,5.0,10.0,9.0,69.54285714285714,67.94285714285714,1410.0,24.485714285714284,53.4,0.459,7.371428571428571,19.571428571428573,0.377,13.2,18.485714285714284,0.714,25.4,10.142857142857142,35.542857142857144,14.085714285714285,4.485714285714286,3.8285714285714287,13.628571428571428,628.0,65.3,105.7,0.346,0.367,0.559,52.7,57.5,6.8,10.8,0.528,18.0,31.5,0.247,15.0,R64,MIDWEST,2017
James Madison,33,10,23,0.303,-5.64,-1.83,7.0,11.0,6.0,9.0,3.0,13.0,66.48484848484848,69.66666666666667,1335.0,23.333333333333332,52.515151515151516,0.444,6.303030303030303,19.060606060606062,0.331,13.515151515151516,18.848484848484848,0.717,24.939393939393938,9.393939393939394,34.333333333333336,11.666666666666666,5.878787878787879,2.696969696969697,14.151515151515152,665.0,65.8,100.0,0.359,0.363,0.541,52.5,50.0,8.8,8.8,0.504,18.7,29.2,0.257,,,,2017
Kansas,36,31,5,0.861,23.53,12.23,16.0,2.0,14.0,1.0,10.0,1.0,83.19444444444444,71.88888888888889,1455.0,29.75,60.916666666666664,0.488,8.833333333333334,21.86111111111111,0.404,14.86111111111111,21.916666666666668,0.678,26.805555555555557,11.88888888888889,38.69444444444444,16.22222222222222,6.944444444444445,4.5,12.666666666666666,639.0,71.4,115.4,0.36,0.359,0.583,53.0,54.5,9.6,11.2,0.561,15.1,33.9,0.244,1.0,E8,MIDWEST,2017
Kansas City,35,18,17,0.514,-4.97,-1.06,8.0,6.0,12.0,5.0,4.0,10.0,76.88571428571429,78.65714285714286,1405.0,26.02857142857143,59.31428571428572,0.439,9.0,24.228571428571428,0.371,15.82857142857143,22.2,0.713,24.6,10.057142857142857,34.65714285714286,12.885714285714286,6.742857142857143,2.6285714285714286,14.571428571428571,772.0,74.5,102.9,0.374,0.408,0.55,47.9,49.5,9.0,7.0,0.515,17.3,27.5,0.267,,,,2017
Kansas State,35,21,14,0.6,14.8,10.48,8.0,10.0,11.0,5.0,5.0,6.0,72.08571428571429,67.77142857142857,1405.0,24.82857142857143,53.8,0.461,7.057142857142857,19.514285714285716,0.362,15.371428571428572,22.142857142857142,0.694,22.914285714285715,9.428571428571429,32.34285714285714,14.885714285714286,7.742857142857143,3.7142857142857144,12.942857142857143,630.0,67.5,106.4,0.412,0.363,0.56,49.2,60.0,11.4,10.3,0.527,16.8,29.5,0.286,11.0,R64,SOUTH,2017
Kennesaw State,32,14,18,0.438,-8.44,-5.97,7.0,7.0,8.0,5.0,6.0,13.0,75.03125,76.75,1280.0,27.875,60.375,0.462,6.4375,15.46875,0.416,12.84375,18.59375,0.691,24.625,11.1875,35.8125,15.84375,5.09375,2.96875,13.46875,613.0,71.5,105.0,0.308,0.256,0.542,51.0,56.8,7.1,7.4,0.515,16.3,31.3,0.213,,,,2017
Kent State,36,22,14,0.611,0.88,-1.63,10.0,8.0,10.0,6.0,7.0,5.0,77.0,73.0,1465.0,27.38888888888889,63.94444444444444,0.428,7.138888888888889,22.305555555555557,0.32,15.083333333333334,20.97222222222222,0.719,25.416666666666668,14.972222222222221,40.388888888888886,12.472222222222221,6.388888888888889,3.7222222222222223,12.916666666666666,685.0,70.7,107.0,0.328,0.349,0.521,54.0,45.5,8.9,9.7,0.484,14.9,38.7,0.236,14.0,R64,SOUTH,2017
Kentucky,38,32,6,0.842,23.88,10.49,16.0,2.0,15.0,2.0,7.0,3.0,84.86842105263158,71.47368421052632,1525.0,29.842105263157894,63.05263157894737,0.473,7.026315789473684,19.92105263157895,0.353,18.157894736842106,25.789473684210527,0.704,27.42105263157895,12.368421052631579,39.78947368421053,15.394736842105264,6.026315789473684,5.2631578947368425,11.657894736842104,716.0,74.3,113.8,0.409,0.316,0.564,53.2,51.6,8.1,13.0,0.529,13.4,33.2,0.288,2.0,E8,SOUTH,2017
La Salle,30,15,15,0.5,1.91,2.94,9.0,9.0,11.0,4.0,4.0,8.0,75.53333333333333,76.56666666666666,1220.0,25.366666666666667,55.53333333333333,0.457,8.5,23.333333333333332,0.364,16.3,21.266666666666666,0.766,24.133333333333333,8.3,32.43333333333333,14.166666666666666,6.366666666666666,2.1333333333333333,13.1,559.0,69.1,107.4,0.383,0.42,0.575,49.4,55.8,9.1,6.0,0.533,16.6,25.6,0.294,,,,2017
Lafayette,30,9,21,0.3,-14.68,-3.5,5.0,13.0,5.0,10.0,4.0,11.0,66.5,76.06666666666666,1205.0,23.733333333333334,55.166666666666664,0.43,7.366666666666666,22.066666666666666,0.334,11.666666666666666,16.4,0.711,25.033333333333335,6.833333333333333,31.866666666666667,12.6,4.933333333333334,2.8333333333333335,14.533333333333333,514.0,70.3,94.2,0.297,0.4,0.528,46.1,53.1,7.0,8.5,0.497,18.8,20.0,0.211,,,,2017
Lamar,34,19,15,0.559,-7.36,-7.93,10.0,8.0,12.0,3.0,6.0,11.0,77.1470588235294,71.58823529411765,1375.0,26.676470588235293,58.14705882352941,0.459,7.794117647058823,21.529411764705884,0.362,16.0,23.91176470588235,0.669,23.529411764705884,11.441176470588236,34.970588235294116,14.147058823529411,7.970588235294118,2.7941176470588234,13.382352941176471,733.0,70.7,108.0,0.411,0.37,0.555,50.6,53.0,11.2,7.5,0.526,16.1,31.9,0.275,,,,2017
Lehigh,32,20,12,0.625,1.54,-3.3,12.0,6.0,12.0,2.0,8.0,10.0,76.0,70.65625,1295.0,26.78125,55.875,0.479,8.4375,21.53125,0.392,14.0,18.125,0.772,27.125,7.25,34.375,14.59375,6.71875,3.09375,14.0625,539.0,70.4,106.7,0.324,0.385,0.589,51.7,54.5,9.4,8.5,0.555,17.9,23.4,0.251,,,,2017
Liberty,35,21,14,0.6,-5.51,-6.16,14.0,4.0,14.0,5.0,7.0,8.0,66.6,63.42857142857143,1415.0,22.257142857142856,51.05714285714286,0.436,9.114285714285714,25.37142857142857,0.359,12.971428571428572,17.485714285714284,0.742,23.34285714285714,4.942857142857143,28.285714285714285,12.942857142857143,6.542857142857143,1.8571428571428572,10.371428571428572,670.0,64.3,102.5,0.342,0.497,0.561,45.6,58.2,10.1,6.6,0.525,14.9,15.7,0.254,,,,2017
Lipscomb,33,20,13,0.606,-1.55,-4.45,11.0,3.0,11.0,5.0,9.0,6.0,84.96969696969697,77.63636363636364,1325.0,28.454545454545453,59.93939393939394,0.475,10.303030303030303,28.12121212121212,0.366,17.757575757575758,24.575757575757574,0.723,26.454545454545453,10.303030303030303,36.75757575757576,18.151515151515152,6.606060606060606,3.1515151515151514,15.151515151515152,702.0,76.0,111.4,0.41,0.469,0.593,50.9,63.8,8.7,8.2,0.561,17.5,29.6,0.296,,,,2017
Little Rock,32,15,17,0.469,-6.07,-3.8,6.0,12.0,9.0,6.0,4.0,9.0,68.375,68.28125,1290.0,24.21875,54.65625,0.443,6.46875,18.71875,0.346,13.46875,18.1875,0.741,23.53125,9.53125,33.0625,11.84375,5.71875,3.75,12.875,591.0,66.1,102.7,0.333,0.342,0.54,50.6,48.9,8.6,11.7,0.502,16.9,28.8,0.246,,,,2017
Long Beach State,34,15,19,0.441,-5.98,-0.6,9.0,7.0,10.0,2.0,3.0,15.0,74.97058823529412,78.41176470588235,1385.0,26.323529411764707,59.85294117647059,0.44,6.352941176470588,18.11764705882353,0.351,15.970588235294118,22.058823529411764,0.724,24.0,11.647058823529411,35.64705882352941,13.147058823529411,5.852941176470588,2.7058823529411766,14.352941176470589,682.0,71.5,102.9,0.369,0.303,0.533,49.5,49.9,8.0,6.9,0.493,16.9,31.7,0.267,,,,2017
Long Island University,32,20,12,0.625,-7.8,-8.51,13.0,5.0,8.0,5.0,9.0,6.0,71.1875,69.3125,1295.0,25.09375,57.6875,0.435,5.75,16.6875,0.345,15.25,22.1875,0.687,25.59375,13.21875,38.8125,10.9375,5.8125,3.34375,14.375,641.0,68.5,102.8,0.385,0.289,0.522,54.0,43.6,8.4,9.2,0.485,17.4,36.8,0.264,,,,2017
Longwood,30,6,24,0.2,-21.23,-6.16,3.0,15.0,5.0,9.0,1.0,15.0,67.26666666666667,80.26666666666667,1200.0,24.6,55.333333333333336,0.445,6.2,18.933333333333334,0.327,11.866666666666667,16.233333333333334,0.731,23.466666666666665,7.266666666666667,30.733333333333334,10.8,5.833333333333333,4.133333333333334,15.2,539.0,71.0,94.7,0.293,0.342,0.533,44.7,43.9,8.2,10.3,0.501,19.4,21.8,0.214,,,,2017
Louisiana,33,21,12,0.636,-0.64,-3.28,10.0,8.0,12.0,4.0,8.0,7.0,81.93939393939394,76.3030303030303,1325.0,28.636363636363637,61.27272727272727,0.467,7.0,20.393939393939394,0.343,17.666666666666668,25.424242424242426,0.695,24.545454545454547,13.393939393939394,37.93939393939394,14.393939393939394,7.0606060606060606,2.757575757575758,13.333333333333334,621.0,73.3,111.4,0.415,0.333,0.559,54.2,50.3,9.6,7.1,0.524,15.4,36.7,0.288,,,,2017
Louisiana State,31,10,21,0.323,0.53,8.69,2.0,16.0,8.0,8.0,1.0,10.0,74.80645161290323,82.96774193548387,1240.0,27.516129032258064,61.064516129032256,0.451,6.32258064516129,18.838709677419356,0.336,13.451612903225806,19.322580645161292,0.696,24.516129032258064,11.451612903225806,35.96774193548387,12.806451612903226,6.0,3.5483870967741935,14.548387096774194,593.0,73.2,102.2,0.316,0.309,0.532,49.4,46.5,8.2,9.4,0.502,17.2,30.9,0.22,,,,2017
Louisiana Tech,33,23,10,0.697,5.2,-4.35,14.0,4.0,15.0,2.0,6.0,7.0,77.48484848484848,66.75757575757575,1325.0,27.606060606060606,59.15151515151515,0.467,7.787878787878788,21.545454545454547,0.361,14.484848484848484,20.424242424242426,0.709,27.545454545454547,10.151515151515152,37.696969696969695,16.454545454545453,6.757575757575758,5.333333333333333,12.333333333333334,519.0,70.8,109.1,0.345,0.364,0.563,52.4,59.6,9.5,13.7,0.533,15.2,29.1,0.245,,,,2017
Louisiana-Monroe,33,9,24,0.273,-7.88,-2.56,2.0,16.0,6.0,8.0,2.0,12.0,66.60606060606061,69.66666666666667,1350.0,24.666666666666668,58.06060606060606,0.425,7.181818181818182,21.606060606060606,0.332,10.090909090909092,15.090909090909092,0.669,25.0,10.575757575757576,35.57575757575758,13.424242424242424,4.666666666666667,2.212121212121212,13.121212121212121,576.0,66.0,98.6,0.26,0.372,0.511,50.4,54.4,6.9,6.0,0.487,16.7,29.8,0.174,,,,2017
Louisville,34,25,9,0.735,22.47,11.15,12.0,6.0,16.0,1.0,5.0,5.0,77.29411764705883,65.97058823529412,1370.0,28.0,61.3235294117647,0.457,7.0,19.705882352941178,0.355,14.294117647058824,20.823529411764707,0.686,26.058823529411764,13.441176470588236,39.5,13.558823529411764,6.676470588235294,5.470588235294118,11.0,652.0,68.5,112.0,0.34,0.321,0.543,54.1,48.4,9.7,15.2,0.514,13.4,36.6,0.233,2.0,R32,MIDWEST,2017
Loyola (IL),32,18,14,0.563,5.15,1.02,8.0,10.0,13.0,3.0,3.0,9.0,73.375,66.78125,1300.0,26.625,54.8125,0.486,8.09375,20.78125,0.389,12.03125,16.96875,0.709,24.4375,6.8125,31.25,14.8125,6.8125,2.375,11.78125,545.0,66.9,108.0,0.31,0.379,0.584,49.2,55.6,10.0,6.7,0.56,15.8,22.1,0.219,,,,2017
Loyola (MD),33,16,17,0.485,-6.32,-3.6,8.0,10.0,10.0,4.0,6.0,11.0,65.9090909090909,68.15151515151516,1330.0,22.818181818181817,54.27272727272727,0.42,5.363636363636363,16.303030303030305,0.329,14.909090909090908,21.545454545454547,0.692,22.151515151515152,11.575757575757576,33.72727272727273,11.666666666666666,7.2727272727272725,3.4242424242424243,15.030303030303031,636.0,67.2,97.3,0.397,0.3,0.511,51.3,51.1,10.7,9.6,0.47,18.9,33.2,0.275,,,,2017
Loyola Marymount,30,15,15,0.5,-0.47,1.6,8.0,10.0,10.0,7.0,5.0,7.0,70.43333333333334,70.83333333333333,1205.0,25.966666666666665,58.5,0.444,7.233333333333333,20.466666666666665,0.353,11.266666666666667,18.166666666666668,0.62,23.0,11.066666666666666,34.06666666666667,14.8,7.6,4.0,13.166666666666666,610.0,69.0,101.7,0.311,0.35,0.525,49.5,57.0,11.0,11.6,0.506,16.4,30.7,0.193,,,,2017
Maine,32,7,25,0.219,-16.33,-4.01,3.0,13.0,4.0,9.0,3.0,14.0,64.65625,75.0,1280.0,23.3125,57.875,0.403,6.625,20.78125,0.319,11.40625,17.4375,0.654,24.90625,10.15625,35.0625,11.78125,5.15625,1.96875,13.09375,562.0,69.2,93.5,0.301,0.359,0.489,48.5,50.5,7.5,5.2,0.46,16.5,26.9,0.197,,,,2017
Manhattan,32,10,22,0.313,-9.67,-2.61,5.0,15.0,7.0,7.0,3.0,13.0,70.59375,77.65625,1305.0,23.5625,56.65625,0.416,6.53125,19.875,0.329,16.9375,23.21875,0.729,23.84375,11.09375,34.9375,10.9375,7.0,3.21875,16.5625,790.0,71.8,96.5,0.41,0.351,0.521,49.8,46.4,9.6,8.7,0.474,19.7,30.8,0.299,,,,2017
Marist,32,8,24,0.25,-12.33,-2.74,5.0,15.0,5.0,8.0,2.0,14.0,69.46875,79.0625,1290.0,23.40625,54.59375,0.429,7.65625,23.0,0.333,15.0,20.6875,0.725,23.84375,7.34375,31.1875,11.0,4.5625,2.59375,12.78125,628.0,69.1,99.8,0.379,0.421,0.539,44.8,47.0,6.6,6.7,0.499,16.6,21.6,0.275,,,,2017
Marquette,32,19,13,0.594,15.26,8.6,10.0,8.0,14.0,3.0,4.0,6.0,82.21875,75.5625,1285.0,28.71875,59.0,0.487,10.5,24.46875,0.429,14.28125,18.28125,0.781,24.3125,8.75,33.0625,16.40625,7.21875,3.59375,12.375,620.0,71.1,115.2,0.31,0.415,0.607,49.6,57.1,10.1,9.3,0.576,15.5,27.0,0.242,10.0,R64,EAST,2017
Marshall,35,20,15,0.571,0.18,-1.05,10.0,8.0,13.0,3.0,4.0,11.0,85.62857142857143,83.97142857142858,1415.0,29.17142857142857,63.91428571428571,0.456,10.17142857142857,27.485714285714284,0.37,17.114285714285714,23.314285714285713,0.734,27.6,9.285714285714286,36.885714285714286,16.457142857142856,6.0285714285714285,4.0,12.371428571428572,643.0,77.3,109.5,0.365,0.43,0.571,46.7,56.4,7.7,8.3,0.536,14.2,24.4,0.268,,,,2017
Maryland,33,24,9,0.727,12.79,8.29,12.0,6.0,13.0,5.0,8.0,2.0,73.87878787878788,68.06060606060606,1325.0,25.060606060606062,55.75757575757576,0.449,8.242424242424242,22.939393939393938,0.359,15.515151515151516,22.181818181818183,0.699,24.90909090909091,10.636363636363637,35.54545454545455,14.303030303030303,5.454545454545454,4.666666666666667,12.909090909090908,613.0,68.1,108.1,0.398,0.411,0.557,50.3,57.1,8.0,11.9,0.523,16.3,31.1,0.278,6.0,R64,WEST,2017
Maryland-Baltimore County,34,21,13,0.618,-3.84,-5.87,9.0,7.0,13.0,5.0,8.0,8.0,81.1470588235294,77.17647058823529,1390.0,28.147058823529413,60.029411764705884,0.469,9.705882352941176,24.705882352941178,0.393,15.147058823529411,20.323529411764707,0.745,26.235294117647058,9.029411764705882,35.26470588235294,14.911764705882353,6.588235294117647,2.3529411764705883,12.088235294117647,625.0,71.3,111.4,0.339,0.412,0.582,49.9,53.0,9.0,6.4,0.55,14.8,25.8,0.252,,,,2017
Maryland-Eastern Shore,34,14,20,0.412,-13.77,-7.61,9.0,7.0,7.0,4.0,5.0,14.0,71.29411764705883,75.97058823529412,1380.0,25.11764705882353,59.205882352941174,0.424,7.705882352941177,22.5,0.342,13.411764705882353,19.647058823529413,0.683,23.294117647058822,10.294117647058824,33.588235294117645,13.205882352941176,5.676470588235294,2.6176470588235294,12.5,665.0,69.6,100.9,0.332,0.38,0.52,46.4,52.6,8.0,7.5,0.489,15.4,27.5,0.227,,,,2017
Massachusetts,33,15,18,0.455,1.63,1.66,4.0,14.0,11.0,7.0,3.0,10.0,71.84848484848484,71.87878787878788,1320.0,25.666666666666668,58.75757575757576,0.437,7.090909090909091,23.90909090909091,0.297,13.424242424242424,20.333333333333332,0.66,25.818181818181817,10.090909090909092,35.90909090909091,16.03030303030303,7.575757575757576,5.121212121212121,14.818181818181818,722.0,73.0,98.5,0.346,0.407,0.525,49.3,62.5,10.4,13.2,0.497,17.8,28.1,0.228,,,,2017
Massachusetts-Lowell,31,11,20,0.355,-10.13,-6.4,5.0,11.0,8.0,6.0,2.0,14.0,78.35483870967742,81.19354838709677,1255.0,28.29032258064516,58.87096774193548,0.481,8.32258064516129,21.35483870967742,0.39,13.451612903225806,18.29032258064516,0.735,24.451612903225808,9.03225806451613,33.483870967741936,15.96774193548387,5.516129032258065,2.064516129032258,15.290322580645162,622.0,73.0,106.0,0.311,0.363,0.58,49.0,56.4,7.5,5.4,0.551,18.5,27.2,0.228,,,,2017
McNeese State,29,7,22,0.241,-14.28,-4.12,4.0,14.0,4.0,10.0,3.0,12.0,70.44827586206897,79.03448275862068,1165.0,24.655172413793103,58.51724137931034,0.421,6.724137931034483,20.24137931034483,0.332,14.413793103448276,21.03448275862069,0.685,23.862068965517242,9.827586206896552,33.689655172413794,10.413793103448276,5.482758620689655,3.1379310344827585,13.89655172413793,573.0,72.4,96.9,0.359,0.346,0.514,45.0,42.2,7.5,7.5,0.479,16.9,26.0,0.246,,,,2017
Memphis,32,19,13,0.594,6.47,3.19,9.0,9.0,14.0,4.0,4.0,7.0,73.96875,70.6875,1290.0,26.625,60.1875,0.442,5.65625,19.15625,0.295,15.0625,22.0625,0.683,24.96875,11.65625,36.625,15.875,6.90625,4.6875,11.5,534.0,70.0,104.9,0.367,0.318,0.523,50.2,59.6,9.8,13.0,0.489,14.0,31.6,0.25,,,,2017
Mercer,32,15,17,0.469,-1.12,-0.92,9.0,9.0,8.0,7.0,6.0,7.0,70.90625,68.25,1295.0,24.59375,55.4375,0.444,7.625,21.8125,0.35,14.03125,17.9375,0.782,25.21875,11.46875,36.6875,13.53125,4.1875,2.3125,11.46875,546.0,63.5,110.4,0.324,0.393,0.554,54.0,55.0,6.5,7.5,0.512,15.2,35.0,0.253,,,,2017
Miami (FL),33,21,12,0.636,14.48,9.57,10.0,8.0,14.0,2.0,4.0,6.0,69.03030303030303,64.12121212121212,1325.0,24.636363636363637,54.54545454545455,0.452,6.333333333333333,17.78787878787879,0.356,13.424242424242424,18.696969696969695,0.718,24.636363636363637,11.0,35.63636363636363,11.787878787878787,6.454545454545454,3.787878787878788,12.636363636363637,513.0,64.7,106.3,0.343,0.326,0.544,53.0,47.8,9.9,10.5,0.51,16.6,33.4,0.246,8.0,R64,MIDWEST,2017
Miami (OH),32,11,21,0.344,-8.16,-2.1,4.0,14.0,10.0,8.0,1.0,13.0,70.28125,74.5,1290.0,24.59375,56.71875,0.434,6.21875,20.21875,0.308,14.875,21.53125,0.691,24.78125,9.3125,34.09375,11.375,7.4375,3.90625,14.59375,642.0,71.6,97.4,0.38,0.356,0.525,47.1,46.3,10.3,11.8,0.488,17.9,25.6,0.262,,,,2017
Michigan,38,26,12,0.684,18.8,10.17,10.0,8.0,15.0,3.0,3.0,8.0,75.02631578947368,66.39473684210526,1535.0,26.36842105263158,54.63157894736842,0.483,9.5,24.657894736842106,0.385,12.789473684210526,16.42105263157895,0.779,21.86842105263158,7.368421052631579,29.236842105263158,13.868421052631579,5.7894736842105265,2.8421052631578947,9.157894736842104,571.0,63.8,116.5,0.301,0.451,0.601,47.9,52.6,9.0,7.4,0.57,12.8,24.5,0.234,7.0,S16,MIDWEST,2017
Michigan State,35,20,15,0.571,13.67,10.5,10.0,8.0,14.0,2.0,2.0,7.0,71.85714285714286,68.68571428571428,1405.0,25.857142857142858,55.05714285714286,0.47,7.8,20.914285714285715,0.373,12.342857142857143,18.457142857142856,0.669,27.057142857142857,9.371428571428572,36.42857142857143,16.885714285714286,4.314285714285714,4.628571428571429,14.0,699.0,68.2,105.1,0.335,0.38,0.563,52.6,65.3,6.3,11.9,0.54,18.0,29.1,0.224,9.0,R32,MIDWEST,2017
Middle Tennessee,36,31,5,0.861,9.8,-0.48,17.0,1.0,13.0,2.0,11.0,2.0,74.91666666666667,63.861111111111114,1445.0,28.166666666666668,57.69444444444444,0.488,6.333333333333333,17.27777777777778,0.367,12.25,17.52777777777778,0.699,25.5,9.86111111111111,35.361111111111114,15.333333333333334,6.722222222222222,2.7777777777777777,10.38888888888889,655.0,66.4,112.4,0.304,0.299,0.567,53.9,54.4,10.1,8.3,0.543,13.6,30.7,0.212,12.0,R32,SOUTH,2017
Milwaukee,35,11,24,0.314,-7.37,-2.17,4.0,14.0,5.0,8.0,2.0,13.0,67.05714285714286,71.25714285714285,1430.0,24.571428571428573,55.68571428571428,0.441,7.771428571428571,22.34285714285714,0.348,10.142857142857142,15.371428571428572,0.66,23.257142857142856,8.371428571428572,31.62857142857143,13.342857142857143,4.685714285714286,1.5142857142857142,11.685714285714285,641.0,65.1,100.9,0.276,0.401,0.532,48.5,54.3,7.0,4.6,0.511,15.6,24.9,0.182,,,,2017
Minnesota,34,24,10,0.706,14.56,8.82,11.0,7.0,17.0,3.0,5.0,5.0,75.17647058823529,69.44117647058823,1390.0,26.08823529411765,59.911764705882355,0.435,6.147058823529412,17.941176470588236,0.343,16.852941176470587,23.705882352941178,0.711,28.323529411764707,11.117647058823529,39.44117647058823,14.911764705882353,5.705882352941177,6.676470588235294,11.558823529411764,577.0,70.3,104.6,0.396,0.299,0.528,50.5,57.2,7.9,15.9,0.487,14.0,29.6,0.281,5.0,R64,SOUTH,2017
